Metric: | MAE	| NMAE	| RMSE	| MRE	| NPRE	| NDCG1	| NDCG5	| NDCG10	| NDCG20	| NDCG50	| NDCG100	
Avg:	0.4729	0.5209	1.2702	0.3927	2.3169	0.6641	0.6788	0.6990	0.7310	0.7702	0.7689
Std:	0.0019	0.0021	0.0047	0.0038	0.0292	0.0088	0.0037	0.0037	0.0039	0.0019	0.0011

==========================================
Detailed results for 8 rounds:
0.4745	0.5225	1.2702	0.3944	2.3375	0.6569	0.6796	0.6999	0.7327	0.7706	0.7679
0.4753	0.5234	1.2741	0.3921	2.3141	0.6764	0.6765	0.6967	0.7270	0.7675	0.7689
0.4714	0.5197	1.2637	0.3955	2.3685	0.6509	0.6783	0.6983	0.7277	0.7685	0.7679
0.4749	0.5237	1.2683	0.3992	2.3352	0.6710	0.6861	0.7064	0.7361	0.7737	0.7699
0.4701	0.5182	1.2637	0.3907	2.3189	0.6535	0.6752	0.6955	0.7303	0.7713	0.7683
0.4722	0.5196	1.2752	0.3926	2.2970	0.6717	0.6822	0.7003	0.7345	0.7701	0.7693
0.4744	0.5219	1.2772	0.3922	2.2984	0.6690	0.6735	0.6936	0.7249	0.7684	0.7681
0.4708	0.5183	1.2690	0.3852	2.2657	0.6630	0.6795	0.7016	0.7351	0.7718	0.7712
