Metric: | MAE	| NMAE	| RMSE	| MRE	| NPRE	| NDCG1	| NDCG5	| NDCG10	| NDCG20	| NDCG50	| NDCG100	
Avg:	0.4264	0.4696	1.1797	0.3564	2.1264	0.6750	0.6901	0.7086	0.7400	0.7816	0.7812
Std:	0.0013	0.0013	0.0033	0.0015	0.0253	0.0095	0.0055	0.0044	0.0032	0.0013	0.0011

==========================================
Detailed results for 8 rounds:
0.4277	0.4708	1.1805	0.3571	2.1445	0.6580	0.6895	0.7090	0.7404	0.7821	0.7803
0.4254	0.4688	1.1762	0.3561	2.1139	0.6877	0.7021	0.7170	0.7463	0.7829	0.7831
0.4285	0.4722	1.1791	0.3595	2.1744	0.6827	0.6829	0.7034	0.7359	0.7784	0.7807
0.4242	0.4681	1.1736	0.3562	2.0984	0.6763	0.6915	0.7116	0.7420	0.7823	0.7824
0.4251	0.4681	1.1788	0.3555	2.1334	0.6677	0.6843	0.7033	0.7362	0.7818	0.7800
0.4264	0.4691	1.1829	0.3566	2.1391	0.6797	0.6879	0.7052	0.7404	0.7812	0.7806
0.4267	0.4694	1.1838	0.3566	2.1167	0.6823	0.6914	0.7106	0.7410	0.7819	0.7819
0.4273	0.4702	1.1824	0.3538	2.0909	0.6657	0.6914	0.7090	0.7379	0.7823	0.7806
