Metric: | MAE	| NMAE	| RMSE	| MRE	| NPRE	| NDCG1	| NDCG5	| NDCG10	| NDCG20	| NDCG50	| NDCG100	
Avg:	0.4285	0.4718	1.1608	0.3697	2.1456	0.6870	0.7029	0.7236	0.7583	0.8010	0.7985
Std:	0.0007	0.0007	0.0031	0.0020	0.0224	0.0097	0.0065	0.0047	0.0036	0.0020	0.0017

==========================================
Detailed results for 8 rounds:
0.4288	0.4720	1.1576	0.3692	2.1576	0.6986	0.7131	0.7317	0.7652	0.8056	0.8007
0.4289	0.4727	1.1593	0.3711	2.1467	0.7029	0.7123	0.7305	0.7631	0.8029	0.8010
0.4285	0.4723	1.1603	0.3689	2.1771	0.6917	0.7064	0.7240	0.7583	0.8003	0.7983
0.4277	0.4718	1.1558	0.3731	2.1371	0.6765	0.7003	0.7207	0.7561	0.7993	0.7990
0.4275	0.4706	1.1609	0.3694	2.1636	0.6862	0.6987	0.7200	0.7548	0.8005	0.7970
0.4299	0.4726	1.1662	0.3706	2.1593	0.6870	0.6962	0.7180	0.7545	0.8000	0.7957
0.4280	0.4712	1.1631	0.3699	2.1092	0.6761	0.7013	0.7230	0.7576	0.8001	0.7986
0.4287	0.4715	1.1630	0.3654	2.1143	0.6765	0.6951	0.7205	0.7567	0.7994	0.7977
